0, 0, Header, 1, 3, 960
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, -3, "major"
1, 0, Title_t, "La Cucaracha"
1, 0, Text_t, "Trad."
1, 2400, Tempo, 375000
1, 2401, End_track
2, 0, Start_track
2, 2400, Program_c, 1, 56
2, 2400, Control_c, 1, 121, 0
2, 2400, Control_c, 1, 64, 0
2, 2400, Control_c, 1, 91, 62
2, 2400, Control_c, 1, 10, 81
2, 2400, Control_c, 1, 7, 118
2, 2400, Title_t, "Trumpet in Bb"
2, 2400, Note_on_c, 1, 58, 86
2, 2880, Note_off_c, 1, 58, 0
2, 2880, Note_on_c, 1, 58, 96
2, 3360, Note_off_c, 1, 58, 0
2, 3360, Note_on_c, 1, 58, 98
2, 3840, Note_off_c, 1, 58, 0
2, 3840, Note_on_c, 1, 63, 112
2, 5280, Note_off_c, 1, 63, 0
2, 5280, Note_on_c, 1, 67, 110
2, 6240, Note_off_c, 1, 67, 0
2, 6240, Note_on_c, 1, 58, 86
2, 6720, Note_off_c, 1, 58, 0
2, 6720, Note_on_c, 1, 58, 97
2, 7200, Note_off_c, 1, 58, 0
2, 7200, Note_on_c, 1, 58, 96
2, 7680, Note_off_c, 1, 58, 0
2, 7680, Note_on_c, 1, 63, 113
2, 9120, Note_off_c, 1, 63, 0
2, 9120, Note_on_c, 1, 67, 107
2, 11520, Note_off_c, 1, 67, 0
2, 12480, Note_on_c, 1, 63, 87
2, 12960, Note_off_c, 1, 63, 0
2, 12960, Note_on_c, 1, 63, 92
2, 13440, Note_off_c, 1, 63, 0
2, 13440, Note_on_c, 1, 62, 94
2, 13920, Note_off_c, 1, 62, 0
2, 13920, Note_on_c, 1, 62, 91
2, 14400, Note_off_c, 1, 62, 0
2, 14400, Note_on_c, 1, 60, 90
2, 14880, Note_off_c, 1, 60, 0
2, 14880, Note_on_c, 1, 60, 96
2, 15360, Note_off_c, 1, 60, 0
2, 15360, Note_on_c, 1, 58, 90
2, 17760, Note_off_c, 1, 58, 0
2, 17760, Note_on_c, 1, 58, 100
2, 18240, Note_off_c, 1, 58, 0
2, 18240, Note_on_c, 1, 58, 99
2, 18720, Note_off_c, 1, 58, 0
2, 18720, Note_on_c, 1, 58, 97
2, 19200, Note_off_c, 1, 58, 0
2, 19200, Note_on_c, 1, 62, 102
2, 20640, Note_off_c, 1, 62, 0
2, 20640, Note_on_c, 1, 65, 104
2, 21600, Note_off_c, 1, 65, 0
2, 21600, Note_on_c, 1, 58, 89
2, 22080, Note_off_c, 1, 58, 0
2, 22080, Note_on_c, 1, 58, 98
2, 22560, Note_off_c, 1, 58, 0
2, 22560, Note_on_c, 1, 58, 97
2, 23040, Note_off_c, 1, 58, 0
2, 23040, Note_on_c, 1, 62, 104
2, 24480, Note_off_c, 1, 62, 0
2, 24480, Note_on_c, 1, 65, 110
2, 26880, Note_off_c, 1, 65, 0
2, 27840, Note_on_c, 1, 70, 85
2, 28320, Note_on_c, 1, 72, 89
2, 28328, Note_off_c, 1, 70, 0
2, 28800, Note_on_c, 1, 70, 95
2, 28808, Note_off_c, 1, 72, 0
2, 29280, Note_on_c, 1, 68, 92
2, 29288, Note_off_c, 1, 70, 0
2, 29760, Note_on_c, 1, 67, 91
2, 29768, Note_off_c, 1, 68, 0
2, 30240, Note_on_c, 1, 65, 84
2, 30248, Note_off_c, 1, 67, 0
2, 30720, Note_on_c, 1, 63, 88
2, 30728, Note_off_c, 1, 65, 0
2, 31631, Note_off_c, 1, 63, 0
2, 33120, Note_on_c, 1, 58, 88
2, 33600, Note_off_c, 1, 58, 0
