0, 0, Header, 1, 2, 256
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Time_signature, 4, 2, 24, 8
1, 1, End_track
2, 0, Start_track
2, 0, Title_t, " "
2, 0, Control_c, 0, 91, 60
2, 0, Control_c, 0, 10, 63
2, 0, Control_c, 0, 91, 60
2, 0, Control_c, 0, 10, 63
2, 0, Control_c, 0, 0, 0
2, 0, Control_c, 0, 32, 0
2, 0, Program_c, 0, 0
2, 0, Note_on_c, 0, 67, 91
2, 116, Note_on_c, 0, 67, 0
2, 128, Note_on_c, 0, 67, 97
2, 244, Note_on_c, 0, 67, 0
2, 256, Note_on_c, 0, 67, 95
2, 372, Note_on_c, 0, 67, 0
2, 384, Note_on_c, 0, 72, 111
2, 384, Note_on_c, 0, 48, 72
2, 730, Note_on_c, 0, 72, 0
2, 730, Note_on_c, 0, 48, 0
2, 768, Note_on_c, 0, 76, 108
2, 768, Note_on_c, 0, 52, 81
2, 1012, Note_on_c, 0, 76, 0
2, 1024, Note_on_c, 0, 67, 76
2, 1127, Note_on_c, 0, 52, 0
2, 1140, Note_on_c, 0, 67, 0
2, 1152, Note_on_c, 0, 67, 94
2, 1152, Note_on_c, 0, 55, 80
2, 1268, Note_on_c, 0, 67, 0
2, 1280, Note_on_c, 0, 67, 96
2, 1383, Note_on_c, 0, 55, 0
2, 1396, Note_on_c, 0, 67, 0
2, 1408, Note_on_c, 0, 72, 111
2, 1408, Note_on_c, 0, 48, 68
2, 1754, Note_on_c, 0, 72, 0
2, 1754, Note_on_c, 0, 48, 0
2, 1792, Note_on_c, 0, 76, 109
2, 1792, Note_on_c, 0, 52, 81
2, 2151, Note_on_c, 0, 52, 0
2, 2176, Note_on_c, 0, 55, 83
2, 2382, Note_on_c, 0, 76, 0
2, 2407, Note_on_c, 0, 55, 0
2, 2432, Note_on_c, 0, 48, 67
2, 2688, Note_on_c, 0, 72, 90
2, 2804, Note_on_c, 0, 72, 0
2, 2816, Note_on_c, 0, 72, 95
2, 2894, Note_on_c, 0, 48, 0
2, 2932, Note_on_c, 0, 72, 0
2, 2944, Note_on_c, 0, 71, 92
2, 2944, Note_on_c, 0, 50, 78
2, 3060, Note_on_c, 0, 71, 0
2, 3072, Note_on_c, 0, 71, 93
2, 3175, Note_on_c, 0, 50, 0
2, 3188, Note_on_c, 0, 71, 0
2, 3200, Note_on_c, 0, 69, 91
2, 3200, Note_on_c, 0, 52, 80
2, 3316, Note_on_c, 0, 69, 0
2, 3328, Note_on_c, 0, 69, 97
2, 3431, Note_on_c, 0, 52, 0
